STATION,NAME,DATE,PRCP,TAVG,TMAX,TMIN
GHM00065442,"KUMASI, GH",1997/6/18,0.47,77,85,71
GHM00065442,"KUMASI, GH",1997/6/19,0,80,87,72
GHM00065442,"KUMASI, GH",1997/6/20,1.57,76,85,69
GHM00065442,"KUMASI, GH",1997/6/21,0.02,78,84,73
GHM00065442,"KUMASI, GH",1997/6/22,0,80,85,
GHM00065442,"KUMASI, GH",1997/6/23,,76,81,72
GHM00065442,"KUMASI, GH",1997/6/24,0.01,76,83,71
GHM00065442,"KUMASI, GH",1997/6/25,0,75,82,71
GHM00065442,"KUMASI, GH",1997/6/26,0.02,76,83,71
GHM00065442,"KUMASI, GH",1997/6/27,0.2,77,86,70
GHM00065442,"KUMASI, GH",1997/6/29,0.02,76,,71
GHM00065442,"KUMASI, GH",1997/6/30,0.04,79,87,72
GHM00065442,"KUMASI, GH",1997/7/1,0,79,85,73
GHM00065442,"KUMASI, GH",1997/7/2,,72,78,
GHM00065442,"KUMASI, GH",1997/7/3,,76,84,68
GHM00065442,"KUMASI, GH",1997/7/4,,76,85,71
GHM00065442,"KUMASI, GH",1997/7/5,0,78,82,71
GHM00065442,"KUMASI, GH",1997/7/6,,76,83,
GHM00065442,"KUMASI, GH",1997/7/7,0,77,84,70
GHM00065442,"KUMASI, GH",1997/7/8,,76,82,69
GHM00065442,"KUMASI, GH",1997/7/9,,78,,
GHM00065442,"KUMASI, GH",1997/7/10,,76,83,
GHM00065442,"KUMASI, GH",1997/7/11,0.75,76,83,70
GHM00065442,"KUMASI, GH",1997/7/12,0,74,,71
GHM00065442,"KUMASI, GH",1997/7/13,,79,86,72
GHM00065442,"KUMASI, GH",1997/7/14,,76,85,73
GHM00065442,"KUMASI, GH",1997/7/15,0.02,75,79,73
GHM00065442,"KUMASI, GH",1997/7/16,0,75,82,72
GHM00065442,"KUMASI, GH",1997/7/17,0,79,85,
GHM00065442,"KUMASI, GH",1997/7/18,0,75,81,69
GHM00065442,"KUMASI, GH",1997/7/19,,76,83,67
GHM00065442,"KUMASI, GH",1997/7/20,,75,,69
GHM00065442,"KUMASI, GH",1997/7/21,0.01,76,81,70
GHM00065442,"KUMASI, GH",1997/7/22,0,75,81,71
GHM00065442,"KUMASI, GH",1997/7/23,0,78,87,
GHM00065442,"KUMASI, GH",1997/7/24,,75,,71
GHM00065442,"KUMASI, GH",1997/7/25,0,76,82,71
GHM00065442,"KUMASI, GH",1997/7/26,0.08,77,83,71
GHM00065442,"KUMASI, GH",1997/7/27,0,77,85,71
GHM00065442,"KUMASI, GH",1997/7/28,,78,85,
GHM00065442,"KUMASI, GH",1997/7/29,0,75,82,71
GHM00065442,"KUMASI, GH",1997/7/30,0.02,73,76,70
GHM00065442,"KUMASI, GH",1997/8/1,0.04,73,78,69
GHM00065442,"KUMASI, GH",1997/8/5,0,76,80,
GHM00065442,"KUMASI, GH",1997/8/8,,76,,69
GHM00065442,"KUMASI, GH",1997/8/9,,76,84,
GHM00065442,"KUMASI, GH",1997/8/10,,76,82,69
GHM00065442,"KUMASI, GH",1997/8/11,,80,87,
GHM00065442,"KUMASI, GH",1997/8/12,,79,87,72
GHM00065442,"KUMASI, GH",1997/8/13,0,74,79,69
GHM00065442,"KUMASI, GH",1997/8/14,,75,81,69
GHM00065442,"KUMASI, GH",1997/8/15,,76,81,70
GHM00065442,"KUMASI, GH",1997/8/16,0,74,81,70
GHM00065442,"KUMASI, GH",1997/8/17,,76,,71
GHM00065442,"KUMASI, GH",1997/8/18,0,74,,71
GHM00065442,"KUMASI, GH",1997/8/19,0,76,,70
GHM00065442,"KUMASI, GH",1997/8/20,0.02,77,,70
GHM00065442,"KUMASI, GH",1997/8/21,0,80,88,72
GHM00065442,"KUMASI, GH",1997/8/22,0.71,74,80,71
GHM00065442,"KUMASI, GH",1997/8/23,0.04,76,83,71
GHM00065442,"KUMASI, GH",1997/8/24,0.02,78,,71
GHM00065442,"KUMASI, GH",1997/8/25,0.16,74,82,71
GHM00065442,"KUMASI, GH",1997/8/26,0.47,74,81,70
GHM00065442,"KUMASI, GH",1997/8/27,0,77,85,72
GHM00065442,"KUMASI, GH",1997/8/29,0,78,86,71
GHM00065442,"KUMASI, GH",1997/8/30,0.04,77,84,71
GHM00065442,"KUMASI, GH",1997/8/31,0,79,85,71
GHM00065442,"KUMASI, GH",1997/9/1,,75,81,71
GHM00065442,"KUMASI, GH",1997/9/2,0,78,90,
GHM00065442,"KUMASI, GH",1997/9/4,,75,83,71
GHM00065442,"KUMASI, GH",1997/9/5,0,78,86,71
GHM00065442,"KUMASI, GH",1997/9/6,0.08,77,83,72
GHM00065442,"KUMASI, GH",1997/9/7,0,76,83,72
GHM00065442,"KUMASI, GH",1997/9/8,,75,,71
GHM00065442,"KUMASI, GH",1997/9/9,,77,82,
GHM00065442,"KUMASI, GH",1997/9/10,,78,86,71
GHM00065442,"KUMASI, GH",1997/9/11,,77,83,72
GHM00065442,"KUMASI, GH",1997/9/12,,80,89,71
GHM00065442,"KUMASI, GH",1997/9/13,,79,,72
GHM00065442,"KUMASI, GH",1997/9/14,0.08,79,87,72
GHM00065442,"KUMASI, GH",1997/9/15,0,82,89,71
GHM00065442,"KUMASI, GH",1997/9/16,1.06,78,85,72
GHM00065442,"KUMASI, GH",1997/9/18,0.04,77,,71
GHM00065442,"KUMASI, GH",1997/9/19,0,77,85,71
GHM00065442,"KUMASI, GH",1997/9/20,0.2,79,86,72
GHM00065442,"KUMASI, GH",1997/9/21,0,81,,72
GHM00065442,"KUMASI, GH",1997/9/22,7.6,80,89,
GHM00065442,"KUMASI, GH",1997/9/23,0.59,76,,72
GHM00065442,"KUMASI, GH",1997/9/24,0,80,,73
GHM00065442,"KUMASI, GH",1997/9/25,,82,89,
GHM00065442,"KUMASI, GH",1997/9/26,0.08,82,89,74
GHM00065442,"KUMASI, GH",1997/9/27,0,81,88,73
GHM00065442,"KUMASI, GH",1997/9/28,0.51,80,89,69
GHM00065442,"KUMASI, GH",1997/9/29,0,77,88,73
GHM00065442,"KUMASI, GH",1997/10/1,0,81,89,74
GHM00065442,"KUMASI, GH",1997/10/2,0,81,90,74
GHM00065442,"KUMASI, GH",1997/10/3,,79,89,
GHM00065442,"KUMASI, GH",1997/10/4,,78,88,
GHM00065442,"KUMASI, GH",1997/10/5,3.31,77,86,71
GHM00065442,"KUMASI, GH",1997/10/6,0.04,78,,72
GHM00065442,"KUMASI, GH",1997/10/7,0.51,76,86,71
GHM00065442,"KUMASI, GH",1997/10/8,0,81,91,73
GHM00065442,"KUMASI, GH",1997/10/9,,80,89,72
GHM00065442,"KUMASI, GH",1997/10/10,,78,88,72
GHM00065442,"KUMASI, GH",1997/10/11,0,78,87,70
GHM00065442,"KUMASI, GH",1997/10/12,,82,89,73
GHM00065442,"KUMASI, GH",1997/10/13,0,80,90,74
GHM00065442,"KUMASI, GH",1997/10/15,0,80,89,74
GHM00065442,"KUMASI, GH",1997/10/16,,83,91,
GHM00065442,"KUMASI, GH",1997/10/17,0,80,,74
GHM00065442,"KUMASI, GH",1997/10/18,0,81,,76
GHM00065442,"KUMASI, GH",1997/10/19,0,79,85,72
GHM00065442,"KUMASI, GH",1997/10/20,0,81,,74
GHM00065442,"KUMASI, GH",1997/10/21,,83,,
GHM00065442,"KUMASI, GH",1997/10/22,,77,,72
GHM00065442,"KUMASI, GH",1997/11/3,0,83,90,74
GHM00065442,"KUMASI, GH",1997/11/4,,80,,75
GHM00065442,"KUMASI, GH",1997/11/5,0,81,91,74
GHM00065442,"KUMASI, GH",1997/11/6,0,80,87,
GHM00065442,"KUMASI, GH",1997/11/7,,83,91,
GHM00065442,"KUMASI, GH",1997/11/8,0,81,91,
GHM00065442,"KUMASI, GH",1997/11/13,0,82,,75
GHM00065442,"KUMASI, GH",1997/11/14,0,78,93,72
GHM00065442,"KUMASI, GH",1997/11/20,0.02,82,90,72
GHM00065442,"KUMASI, GH",1997/11/24,,82,90,74
GHM00065442,"KUMASI, GH",1997/11/25,,83,91,
GHM00065442,"KUMASI, GH",1997/11/28,0,81,89,
GHM00065442,"KUMASI, GH",1997/11/29,,79,,
GHM00065442,"KUMASI, GH",1997/11/30,0.2,78,,72
GHM00065442,"KUMASI, GH",1997/12/1,0,80,90,
GHM00065442,"KUMASI, GH",1997/12/15,,80,88,
GHM00065442,"KUMASI, GH",1997/12/17,,81,90,
GHM00065442,"KUMASI, GH",1997/12/18,,81,88,75
GHM00065442,"KUMASI, GH",1997/12/21,,79,90,
GHM00065442,"KUMASI, GH",1997/12/23,0,80,92,75
GHM00065442,"KUMASI, GH",1997/12/27,,78,89,65
GHM00065442,"KUMASI, GH",1998/1/1,,76,,73
GHM00065442,"KUMASI, GH",1998/1/2,,82,90,75
GHM00065442,"KUMASI, GH",1998/1/21,,84,,
GHM00065442,"KUMASI, GH",1998/1/22,,80,95,68
GHM00065442,"KUMASI, GH",1998/1/23,,78,96,70
GHM00065442,"KUMASI, GH",1998/1/25,,82,94,
GHM00065442,"KUMASI, GH",1998/1/27,,87,95,
GHM00065442,"KUMASI, GH",1998/1/29,0,86,96,79
GHM00065442,"KUMASI, GH",1998/2/1,,82,,
GHM00065442,"KUMASI, GH",1998/2/2,,83,,
GHM00065442,"KUMASI, GH",1998/2/3,,83,92,
GHM00065442,"KUMASI, GH",1998/2/4,0,84,94,77
GHM00065442,"KUMASI, GH",1998/2/5,,83,94,
GHM00065442,"KUMASI, GH",1998/2/8,,84,94,78
GHM00065442,"KUMASI, GH",1998/2/10,0,86,94,76
GHM00065442,"KUMASI, GH",1998/2/14,,86,93,
GHM00065442,"KUMASI, GH",1998/2/16,,81,92,68
GHM00065442,"KUMASI, GH",1998/2/22,,82,,75
GHM00065442,"KUMASI, GH",1998/2/23,,89,96,
GHM00065442,"KUMASI, GH",1998/2/25,,90,96,
GHM00065442,"KUMASI, GH",1998/3/3,2.36,82,,76
GHM00065442,"KUMASI, GH",1998/3/9,,90,97,
GHM00065442,"KUMASI, GH",1998/3/11,,86,,
GHM00065442,"KUMASI, GH",1998/3/13,,85,97,
GHM00065442,"KUMASI, GH",1998/3/18,,87,97,77
GHM00065442,"KUMASI, GH",1998/3/19,,87,,78
GHM00065442,"KUMASI, GH",1998/3/20,,82,,75
GHM00065442,"KUMASI, GH",1998/3/27,,90,97,
GHM00065442,"KUMASI, GH",1998/3/31,0.08,84,96,76
GHM00065442,"KUMASI, GH",1998/4/3,0,86,92,77
GHM00065442,"KUMASI, GH",1998/4/6,,87,96,77
GHM00065442,"KUMASI, GH",1998/4/7,,86,95,76
GHM00065442,"KUMASI, GH",1998/4/10,0.16,83,93,74
GHM00065442,"KUMASI, GH",1998/4/12,,86,,
GHM00065442,"KUMASI, GH",1998/4/14,,89,96,
GHM00065442,"KUMASI, GH",1998/4/16,,86,95,76
GHM00065442,"KUMASI, GH",1998/4/17,0,88,97,79
GHM00065442,"KUMASI, GH",1998/4/19,1.93,75,90,
GHM00065442,"KUMASI, GH",1998/4/21,0,83,94,
GHM00065442,"KUMASI, GH",1998/4/22,0.71,82,91,72
GHM00065442,"KUMASI, GH",1998/4/23,3.66,83,89,72
GHM00065442,"KUMASI, GH",1998/4/24,0,83,89,77
GHM00065442,"KUMASI, GH",1998/4/29,0,83,91,77
GHM00065442,"KUMASI, GH",1998/5/1,0.04,83,94,74
GHM00065442,"KUMASI, GH",1998/5/2,0,82,91,
GHM00065442,"KUMASI, GH",1998/5/6,,82,,
GHM00065442,"KUMASI, GH",1998/5/11,1.42,79,90,71
GHM00065442,"KUMASI, GH",1998/5/12,0,84,90,74
GHM00065442,"KUMASI, GH",1998/5/13,,82,92,
GHM00065442,"KUMASI, GH",1998/5/14,,81,89,73
GHM00065442,"KUMASI, GH",1998/5/15,,85,90,
GHM00065442,"KUMASI, GH",1998/5/16,0.01,83,,75
GHM00065442,"KUMASI, GH",1998/5/17,1.1,84,91,75
GHM00065442,"KUMASI, GH",1998/5/18,0,84,92,76
GHM00065442,"KUMASI, GH",1998/5/19,0.12,84,92,70
GHM00065442,"KUMASI, GH",1998/5/21,,85,93,75
GHM00065442,"KUMASI, GH",1998/5/22,,85,92,76
GHM00065442,"KUMASI, GH",1998/5/24,0.79,80,86,72
GHM00065442,"KUMASI, GH",1998/5/25,0,85,91,
GHM00065442,"KUMASI, GH",1998/5/26,0,83,92,76
GHM00065442,"KUMASI, GH",1998/5/27,,85,90,77
GHM00065442,"KUMASI, GH",1998/5/28,,84,89,
GHM00065442,"KUMASI, GH",1998/5/29,,82,91,74
GHM00065442,"KUMASI, GH",1998/6/1,,81,89,76
GHM00065442,"KUMASI, GH",1998/6/2,,80,86,
GHM00065442,"KUMASI, GH",1998/6/3,0.02,78,86,72
GHM00065442,"KUMASI, GH",1998/6/4,1.3,75,,72
GHM00065442,"KUMASI, GH",1998/6/5,0.02,77,,72
GHM00065442,"KUMASI, GH",1998/6/6,0.04,76,87,
GHM00065442,"KUMASI, GH",1998/6/8,,80,89,74
GHM00065442,"KUMASI, GH",1998/6/10,,83,89,74
GHM00065442,"KUMASI, GH",1998/6/12,,80,89,
GHM00065442,"KUMASI, GH",1998/6/15,1.77,78,,68
GHM00065442,"KUMASI, GH",1998/6/17,0,79,87,74
GHM00065442,"KUMASI, GH",1998/6/18,,80,87,74
GHM00065442,"KUMASI, GH",1998/6/23,0.12,80,86,
GHM00065442,"KUMASI, GH",1998/6/26,,79,85,
GHM00065442,"KUMASI, GH",1998/6/29,1.65,78,87,70
GHM00065442,"KUMASI, GH",1998/7/6,0.02,81,87,72
GHM00065442,"KUMASI, GH",1998/7/8,0.04,78,87,73
GHM00065442,"KUMASI, GH",1998/7/10,0.16,80,87,73
GHM00065442,"KUMASI, GH",1998/7/13,,77,83,
GHM00065442,"KUMASI, GH",1998/7/17,,76,80,72
GHM00065442,"KUMASI, GH",1998/7/18,,76,82,71
GHM00065442,"KUMASI, GH",1998/7/21,1.1,74,81,71
GHM00065442,"KUMASI, GH",1998/7/22,0.35,74,,70
GHM00065442,"KUMASI, GH",1998/7/23,0.12,76,84,71
GHM00065442,"KUMASI, GH",1998/7/25,,78,81,
GHM00065442,"KUMASI, GH",1998/7/26,0,77,84,71
GHM00065442,"KUMASI, GH",1998/7/27,,75,82,70
GHM00065442,"KUMASI, GH",1998/7/28,0,76,83,70
GHM00065442,"KUMASI, GH",1998/7/31,,78,84,71
GHM00065442,"KUMASI, GH",1998/8/2,0.2,76,85,72
GHM00065442,"KUMASI, GH",1998/8/3,0.04,76,84,71
GHM00065442,"KUMASI, GH",1998/8/4,0,74,79,69
GHM00065442,"KUMASI, GH",1998/8/5,0,75,81,71
GHM00065442,"KUMASI, GH",1998/8/17,0.04,75,,70
GHM00065442,"KUMASI, GH",1998/8/19,1.06,73,,71
GHM00065442,"KUMASI, GH",1998/8/21,,74,79,
GHM00065442,"KUMASI, GH",1998/8/22,,76,83,70
GHM00065442,"KUMASI, GH",1998/8/23,0,73,81,70
GHM00065442,"KUMASI, GH",1998/8/24,0.08,77,84,71
GHM00065442,"KUMASI, GH",1998/8/25,0,77,86,72
GHM00065442,"KUMASI, GH",1998/8/26,0,77,83,70
GHM00065442,"KUMASI, GH",1998/8/27,,76,86,69
GHM00065442,"KUMASI, GH",1998/8/28,,78,85,69
GHM00065442,"KUMASI, GH",1998/8/29,,76,,71
GHM00065442,"KUMASI, GH",1998/8/30,,77,81,
GHM00065442,"KUMASI, GH",1998/8/31,,73,,
GHM00065442,"KUMASI, GH",1998/9/1,,76,,72
GHM00065442,"KUMASI, GH",1998/9/2,,74,79,
GHM00065442,"KUMASI, GH",1998/9/4,,79,84,
GHM00065442,"KUMASI, GH",1998/9/5,,76,83,72
GHM00065442,"KUMASI, GH",1998/9/6,0,76,81,71
GHM00065442,"KUMASI, GH",1998/9/7,0,79,84,72
GHM00065442,"KUMASI, GH",1998/9/8,,77,84,
GHM00065442,"KUMASI, GH",1998/9/9,,79,90,72
GHM00065442,"KUMASI, GH",1998/9/10,0.01,77,86,73
GHM00065442,"KUMASI, GH",1998/9/11,0,78,83,72
GHM00065442,"KUMASI, GH",1998/9/12,,77,,
GHM00065442,"KUMASI, GH",1998/9/13,0,77,88,
GHM00065442,"KUMASI, GH",1998/9/14,0.04,75,83,69
GHM00065442,"KUMASI, GH",1998/9/15,0.04,77,84,72
GHM00065442,"KUMASI, GH",1998/9/16,0,75,85,72
GHM00065442,"KUMASI, GH",1998/9/18,0,79,87,72
GHM00065442,"KUMASI, GH",1998/9/20,0.12,78,85,72
GHM00065442,"KUMASI, GH",1998/9/21,0,78,88,72
GHM00065442,"KUMASI, GH",1998/9/22,,75,84,72
GHM00065442,"KUMASI, GH",1998/9/23,,79,85,72
GHM00065442,"KUMASI, GH",1998/9/24,0,78,86,72
GHM00065442,"KUMASI, GH",1998/9/25,,76,88,72
GHM00065442,"KUMASI, GH",1998/9/26,0.87,76,87,
GHM00065442,"KUMASI, GH",1998/9/27,0.47,77,87,71
GHM00065442,"KUMASI, GH",1998/9/29,,79,87,72
GHM00065442,"KUMASI, GH",1998/9/30,,78,87,73
GHM00065442,"KUMASI, GH",1998/10/1,0.08,78,87,74
GHM00065442,"KUMASI, GH",1998/10/2,0,79,89,
GHM00065442,"KUMASI, GH",1998/10/3,,78,90,73
GHM00065442,"KUMASI, GH",1998/10/6,0.51,78,88,71
GHM00065442,"KUMASI, GH",1998/10/7,0.02,81,,74
GHM00065442,"KUMASI, GH",1998/10/8,0.31,75,84,70
GHM00065442,"KUMASI, GH",1998/10/9,,80,87,72
GHM00065442,"KUMASI, GH",1998/10/10,0,77,84,72
GHM00065442,"KUMASI, GH",1998/10/11,,77,83,72
GHM00065442,"KUMASI, GH",1998/10/12,0,78,85,73
GHM00065442,"KUMASI, GH",1998/10/13,0,77,85,73
GHM00065442,"KUMASI, GH",1998/10/18,0.24,79,89,73
GHM00065442,"KUMASI, GH",1998/10/19,0,77,83,74
GHM00065442,"KUMASI, GH",1998/10/20,0,77,88,74
GHM00065442,"KUMASI, GH",1998/10/21,,77,,70
GHM00065442,"KUMASI, GH",1999/4/23,,78,,72
GHM00065442,"KUMASI, GH",1999/4/25,,80,86,72
GHM00065442,"KUMASI, GH",1999/4/27,,79,89,71
GHM00065442,"KUMASI, GH",1999/4/28,,76,,
GHM00065442,"KUMASI, GH",1999/4/29,,81,89,69
GHM00065442,"KUMASI, GH",1999/5/1,,78,,
GHM00065442,"KUMASI, GH",1999/5/2,,85,90,
GHM00065442,"KUMASI, GH",1999/5/3,,82,89,70
GHM00065442,"KUMASI, GH",1999/5/4,,84,90,75
GHM00065442,"KUMASI, GH",1999/5/9,,75,87,
GHM00065442,"KUMASI, GH",1999/5/10,,79,87,70
GHM00065442,"KUMASI, GH",1999/5/11,,83,92,75
GHM00065442,"KUMASI, GH",1999/5/13,,81,89,
GHM00065442,"KUMASI, GH",1999/5/14,,82,94,70
GHM00065442,"KUMASI, GH",1999/5/15,,75,,72
GHM00065442,"KUMASI, GH",1999/5/16,,81,89,
GHM00065442,"KUMASI, GH",1999/5/18,,86,92,
GHM00065442,"KUMASI, GH",1999/5/28,,81,,74
GHM00065442,"KUMASI, GH",1999/6/1,,87,,
GHM00065442,"KUMASI, GH",1999/6/3,,77,84,69
GHM00065442,"KUMASI, GH",1999/6/4,,76,,72
GHM00065442,"KUMASI, GH",1999/6/12,,76,,68
GHM00065442,"KUMASI, GH",1999/6/15,,80,89,
GHM00065442,"KUMASI, GH",1999/7/8,,76,,69
GHM00065442,"KUMASI, GH",1999/9/15,,71,85,
GHM00065442,"KUMASI, GH",1999/9/21,,73,,69
GHM00065442,"KUMASI, GH",1999/11/3,0.03,80,84,74
GHM00065442,"KUMASI, GH",1999/12/5,,80,,
GHM00065442,"KUMASI, GH",1999/12/10,,81,90,
GHM00065442,"KUMASI, GH",2000/1/5,,80,,67
GHM00065442,"KUMASI, GH",2000/1/9,,83,91,
GHM00065442,"KUMASI, GH",2000/1/10,0,79,,73
GHM00065442,"KUMASI, GH",2000/1/19,,83,89,76
GHM00065442,"KUMASI, GH",2000/8/6,,75,81,71
GHM00065442,"KUMASI, GH",2000/8/25,0.03,76,79,70
GHM00065442,"KUMASI, GH",2000/8/29,0.03,76,82,71
GHM00065442,"KUMASI, GH",2000/8/31,0.04,75,85,
GHM00065442,"KUMASI, GH",2000/9/8,,76,82,71
GHM00065442,"KUMASI, GH",2000/10/28,0.04,76,84,70
GHM00065442,"KUMASI, GH",2000/11/11,,80,92,73
GHM00065442,"KUMASI, GH",2000/11/14,,80,89,72
GHM00065442,"KUMASI, GH",2000/11/20,,78,89,69
GHM00065442,"KUMASI, GH",2000/11/21,,80,,71
GHM00065442,"KUMASI, GH",2000/11/25,,78,90,72
GHM00065442,"KUMASI, GH",2000/12/12,,76,88,65
GHM00065442,"KUMASI, GH",2000/12/20,,81,92,72
GHM00065442,"KUMASI, GH",2000/12/27,,80,92,71
GHM00065442,"KUMASI, GH",2001/1/8,,78,89,71
GHM00065442,"KUMASI, GH",2001/1/9,,79,88,73
GHM00065442,"KUMASI, GH",2001/1/24,,77,92,66
GHM00065442,"KUMASI, GH",2001/1/26,,81,94,71
GHM00065442,"KUMASI, GH",2001/2/14,,78,91,67
GHM00065442,"KUMASI, GH",2001/2/16,,82,96,67
GHM00065442,"KUMASI, GH",2001/2/18,,77,,72
GHM00065442,"KUMASI, GH",2001/2/19,,80,,74
GHM00065442,"KUMASI, GH",2001/2/24,,87,98,75
GHM00065442,"KUMASI, GH",2001/2/25,,85,98,75
GHM00065442,"KUMASI, GH",2001/3/14,0.71,78,,71
GHM00065442,"KUMASI, GH",2001/3/29,0.75,78,90,71
GHM00065442,"KUMASI, GH",2002/2/8,,83,95,75
GHM00065442,"KUMASI, GH",2002/2/9,,85,100,
GHM00065442,"KUMASI, GH",2002/2/11,,83,99,74
GHM00065442,"KUMASI, GH",2002/2/17,,85,97,76
GHM00065442,"KUMASI, GH",2002/2/21,,84,96,76
GHM00065442,"KUMASI, GH",2002/2/23,,80,98,75
GHM00065442,"KUMASI, GH",2002/2/26,,82,,76
GHM00065442,"KUMASI, GH",2002/2/27,0,85,100,75
GHM00065442,"KUMASI, GH",2002/3/4,0.28,78,,72
GHM00065442,"KUMASI, GH",2002/3/5,0,85,95,76
GHM00065442,"KUMASI, GH",2002/3/11,0.51,83,93,71
GHM00065442,"KUMASI, GH",2002/3/17,,82,90,74
GHM00065442,"KUMASI, GH",2002/3/18,,82,98,69
GHM00065442,"KUMASI, GH",2002/4/16,2.8,76,89,68
GHM00065442,"KUMASI, GH",2002/4/24,0.08,78,91,73
GHM00065442,"KUMASI, GH",2002/5/6,0.03,79,89,71
GHM00065442,"KUMASI, GH",2002/5/9,0.91,79,89,71
GHM00065442,"KUMASI, GH",2002/11/6,0.03,78,,71
GHM00065442,"KUMASI, GH",2002/11/8,,76,89,
GHM00065442,"KUMASI, GH",2002/11/19,0.24,78,89,71
GHM00065442,"KUMASI, GH",2002/11/20,0.08,79,90,72
GHM00065442,"KUMASI, GH",2002/11/25,0.12,77,88,72
GHM00065442,"KUMASI, GH",2002/11/26,0.08,77,,
GHM00065442,"KUMASI, GH",2002/12/3,0,81,,74
GHM00065442,"KUMASI, GH",2002/12/9,0,80,88,71
GHM00065442,"KUMASI, GH",2002/12/10,0,78,86,71
GHM00065442,"KUMASI, GH",2002/12/14,0,80,91,
GHM00065442,"KUMASI, GH",2002/12/15,0,79,91,73
GHM00065442,"KUMASI, GH",2002/12/27,0,74,89,64
GHM00065442,"KUMASI, GH",2002/12/31,,74,,68
GHM00065442,"KUMASI, GH",2003/1/1,0,77,90,67
GHM00065442,"KUMASI, GH",2003/1/2,,77,92,67
GHM00065442,"KUMASI, GH",2003/1/4,0,79,92,66
GHM00065442,"KUMASI, GH",2003/1/6,,78,,71
GHM00065442,"KUMASI, GH",2003/1/9,0,84,91,76
GHM00065442,"KUMASI, GH",2003/1/11,0,84,91,75
GHM00065442,"KUMASI, GH",2003/1/14,,80,,74
GHM00065442,"KUMASI, GH",2003/1/16,,79,,72
GHM00065442,"KUMASI, GH",2003/1/19,0,80,90,72
GHM00065442,"KUMASI, GH",2003/1/22,,79,88,76
GHM00065442,"KUMASI, GH",2003/1/23,0,81,,75
GHM00065442,"KUMASI, GH",2003/1/24,1.3,78,91,70
GHM00065442,"KUMASI, GH",2003/1/25,0,81,,
GHM00065442,"KUMASI, GH",2003/1/26,,79,92,72
GHM00065442,"KUMASI, GH",2003/1/29,0,81,92,66
GHM00065442,"KUMASI, GH",2003/2/4,,79,,77
GHM00065442,"KUMASI, GH",2003/2/5,0,84,94,76
GHM00065442,"KUMASI, GH",2003/2/20,0,83,90,76
GHM00065442,"KUMASI, GH",2003/2/25,0,82,94,75
GHM00065442,"KUMASI, GH",2003/2/28,0,81,95,71
GHM00065442,"KUMASI, GH",2003/3/8,0,85,96,78
GHM00065442,"KUMASI, GH",2003/3/9,0,89,96,
GHM00065442,"KUMASI, GH",2003/3/12,0.24,83,95,68
GHM00065442,"KUMASI, GH",2003/3/14,0,83,95,73
GHM00065442,"KUMASI, GH",2003/3/17,0,85,97,78
GHM00065442,"KUMASI, GH",2003/3/24,0,86,100,75
GHM00065442,"KUMASI, GH",2003/3/25,,82,97,77
GHM00065442,"KUMASI, GH",2003/3/30,0.39,80,92,70
GHM00065442,"KUMASI, GH",2003/4/1,0,83,94,76
GHM00065442,"KUMASI, GH",2003/4/8,0.87,80,92,71
GHM00065442,"KUMASI, GH",2003/4/9,0,84,92,73
GHM00065442,"KUMASI, GH",2003/4/11,,78,88,
GHM00065442,"KUMASI, GH",2003/4/16,0,76,86,70
GHM00065442,"KUMASI, GH",2003/4/20,0.63,80,,69
GHM00065442,"KUMASI, GH",2003/4/21,0,80,,75
GHM00065442,"KUMASI, GH",2003/5/6,0.2,79,92,74
GHM00065442,"KUMASI, GH",2003/5/7,0,85,91,
GHM00065442,"KUMASI, GH",2003/5/9,0,83,93,75
GHM00065442,"KUMASI, GH",2003/5/11,,80,,
GHM00065442,"KUMASI, GH",2003/5/12,,78,86,73
GHM00065442,"KUMASI, GH",2003/5/14,0,82,92,75
GHM00065442,"KUMASI, GH",2003/5/16,0,79,93,76
GHM00065442,"KUMASI, GH",2003/5/19,0,83,91,74
GHM00065442,"KUMASI, GH",2003/5/26,0,78,87,74
GHM00065442,"KUMASI, GH",2003/6/3,0.83,75,85,72
GHM00065442,"KUMASI, GH",2003/6/4,0,79,,74
GHM00065442,"KUMASI, GH",2003/6/12,0.08,77,84,72
GHM00065442,"KUMASI, GH",2003/6/18,0.94,76,84,68
GHM00065442,"KUMASI, GH",2003/7/7,0,78,85,72
GHM00065442,"KUMASI, GH",2003/7/12,,74,,71
GHM00065442,"KUMASI, GH",2003/7/17,0,76,84,71
GHM00065442,"KUMASI, GH",2003/7/18,0.98,74,,71
GHM00065442,"KUMASI, GH",2003/7/20,0.03,76,82,70
GHM00065442,"KUMASI, GH",2003/7/21,0,75,77,69
GHM00065442,"KUMASI, GH",2003/7/25,0,77,83,70
GHM00065442,"KUMASI, GH",2003/7/26,,78,82,
GHM00065442,"KUMASI, GH",2003/7/27,0,77,85,70
GHM00065442,"KUMASI, GH",2003/7/28,,77,84,71
GHM00065442,"KUMASI, GH",2003/7/30,0,77,82,70
GHM00065442,"KUMASI, GH",2003/8/2,0,76,83,69
GHM00065442,"KUMASI, GH",2003/8/5,0,78,87,69
GHM00065442,"KUMASI, GH",2003/8/7,0,78,84,69
GHM00065442,"KUMASI, GH",2003/8/11,,74,,69
GHM00065442,"KUMASI, GH",2003/8/13,0.02,76,83,69
GHM00065442,"KUMASI, GH",2003/8/16,0,77,83,67
GHM00065442,"KUMASI, GH",2003/8/25,0.2,74,78,70
