Date,Price,Open,High,Low,Vol.,Change %
2024/11/15,15.95,16.05,16.175,15.875,,-0.31%
2024/11/14,16,16.15,16.275,15.965,,-0.62%
2024/11/13,16.1,16.3,16.3,16.025,,-0.92%
2024/11/12,16.25,16.35,16.4,16.1,,-0.31%
2024/11/11,16.3,16.2,16.4,16.2,,0.62%
2024/11/8,16.2,16.3,16.45,16.275,,0.00%
2024/11/7,16.2,16.35,16.45,16.275,,-0.61%
2024/11/6,16.3,16.375,16.475,16.325,,0.12%
2024/11/5,16.28,16.35,16.4775,16.315,,-0.12%
2024/11/4,16.3,16.3,16.35,16.2,,0.31%
2024/11/1,16.25,16.3,16.43,16.15,,0.00%
2024/10/31,16.25,16.3,16.325,16.15,,0.00%
2024/10/30,16.25,16.26,16.35,16.075,,0.93%
2024/10/29,16.1,16.075,16.3,16.075,,-0.62%
2024/10/28,16.2,16.2,16.25,16.075,,0.93%
2024/10/25,16.05,16.14,16.265,16.06,,0.19%
2024/10/24,16.02,16.11,16.15,16.06,,-0.19%
2024/10/23,16.05,16.15,16.2,15.955,,0.63%
2024/10/22,15.95,16.1,16.175,15.975,,-0.62%
2024/10/21,16.05,16.045,16.135,15.96,,0.94%
2024/10/18,15.9,16.045,16.425,15.95,,-0.56%
2024/10/17,15.99,16,16.09,15.91,,0.25%
2024/10/16,15.95,15.915,16.07,15.905,,0.00%
2024/10/15,15.95,15.95,16.02,15.9,,0.31%
2024/10/14,15.9,15.93,15.985,15.9,,0.13%
2024/10/11,15.88,15.9,15.9825,15.87,,0.19%
2024/10/10,15.85,15.9,15.9825,15.83,,0.00%
2024/10/9,15.85,15.89,15.975,15.84,,0.06%
2024/10/8,15.84,15.89,15.975,15.825,,0.00%
2024/10/7,15.84,15.85,15.94,15.77,,0.44%
2024/10/4,15.77,15.89,15.92,15.77,,-0.06%
2024/10/3,15.78,15.82,15.98,15.77,,0.00%
2024/10/2,15.78,15.8,15.865,15.785,,0.25%
2024/10/1,15.74,15.8,15.89,15.67,,-0.06%
2024/9/30,15.75,15.84,15.865,15.695,,0.32%
2024/9/27,15.7,15.75,15.825,15.725,,0.00%
2024/9/26,15.7,15.75,15.805,15.675,,0.00%
2024/9/25,15.7,15.75,15.885,15.7,,0.00%
2024/9/24,15.7,15.7,15.85,15.675,,0.13%
2024/9/23,15.68,15.73,15.73,15.73,,0.00%
2024/9/20,15.68,15.75,15.835,15.7,,0.32%
2024/9/19,15.63,15.7,15.82,15.615,,0.06%
2024/9/18,15.62,15.7,15.74,15.67,,-0.19%
2024/9/17,15.65,15.69,15.71,15.65,,0.06%
2024/9/16,15.64,15.7,15.8,15.65,,0.00%
2024/9/13,15.64,15.67,15.825,15.64,,0.13%
2024/9/12,15.62,15.67,15.76,15.64,,0.00%
2024/9/11,15.62,15.67,15.695,15.585,,0.00%
2024/9/10,15.62,15.67,15.695,15.55,,0.00%
2024/9/9,15.62,15.67,15.75,15.625,,0.00%
2024/9/6,15.62,15.67,15.76,15.58,,0.00%
2024/9/5,15.62,15.63,15.82,15.625,,0.00%
2024/9/4,15.62,15.63,15.67,15.6,,0.26%
2024/9/3,15.58,15.63,15.7905,15.56,,0.00%
2024/9/2,15.58,15.65,15.7852,15.6,,0.00%
2024/8/30,15.58,15.63,15.765,15.6,,-0.13%
2024/8/29,15.6,15.63,15.74,15.59,,0.13%
2024/8/28,15.58,15.63,15.74,15.58,,0.00%
2024/8/27,15.58,15.63,15.65,15.525,,0.00%
2024/8/26,15.58,15.6,16.1175,15.525,,0.00%
2024/8/23,15.58,15.63,15.65,15.55,,0.00%
2024/8/22,15.58,15.63,15.63,15.57,,0.00%
2024/8/21,15.58,15.6,15.69,15.565,,0.00%
2024/8/20,15.58,15.63,15.65,15.55,,0.00%
2024/8/19,15.58,15.6,15.75,15.5,,0.19%
2024/8/16,15.55,15.625,15.76,15.475,,0.00%
2024/8/15,15.55,15.65,15.7,15.55,,-0.32%
2024/8/14,15.6,15.6,15.65,15.58,,0.00%
2024/8/13,15.6,15.65,15.7,15.56,,0.00%
2024/8/12,15.6,15.575,15.725,15.48,,0.39%
2024/8/9,15.54,15.55,15.63,15.55,,-1.71%
2024/8/8,15.81,15.55,15.82,15.5,,2.00%
2024/8/7,15.5,15.55,15.615,15.515,,0.13%
2024/8/6,15.48,15.53,15.56,15.4,,-0.13%
2024/8/5,15.5,15.55,15.55,15.55,,0.00%
2024/8/2,15.5,15.5,15.56,15.5,,0.13%
2024/8/1,15.48,15.55,15.62,15.5,,-0.13%
2024/7/31,15.5,15.54,15.64,15.475,,0.06%
2024/7/30,15.49,15.55,15.55,15.4,,-0.06%
2024/7/29,15.5,15.47,15.64,15.341,,0.32%
2024/7/26,15.45,15.5,15.59,15.45,,0.00%
2024/7/25,15.45,15.5,15.575,15.445,,0.00%
2024/7/24,15.45,15.5,15.545,15.43,,0.39%
2024/7/23,15.39,15.5,15.5,15.4,,-0.39%
2024/7/22,15.45,15.45,15.54,15.4,,0.59%
2024/7/19,15.36,15.45,15.495,15.4,,-0.26%
2024/7/18,15.4,15.45,15.495,15.35,,0.00%
2024/7/17,15.4,15.4,15.45,15.365,,0.00%
2024/7/16,15.4,15.4,15.465,15.35,,0.33%
2024/7/15,15.35,15.39,15.46,15.25,,0.00%
2024/7/12,15.35,15.4,15.535,15.25,,0.00%
2024/7/11,15.35,15.4,15.44,15.25,,0.00%
2024/7/10,15.35,15.4,15.475,15.25,,0.00%
2024/7/9,15.35,15.4,15.565,15.3,,0.00%
2024/7/8,15.35,15.4,15.615,15.25,,0.33%
2024/7/5,15.3,15.375,15.4,15.225,,0.00%
2024/7/4,15.3,15.35,15.7,15.3,,0.00%
2024/7/3,15.3,15.33,15.48,15.25,,0.13%
2024/7/2,15.28,15.35,15.375,15.25,,-0.13%
2024/7/1,15.3,15.25,15.7,15.175,,0.33%
2024/6/28,15.25,15.33,15.35,15.2,,-0.20%
2024/6/27,15.28,15.25,15.375,15.2,,0.20%
2024/6/26,15.25,15.25,15.425,15.15,,0.33%
2024/6/25,15.2,15.2,15.38,15.1,,0.66%
2024/6/24,15.1,15.2,15.325,15.075,,-0.33%
2024/6/21,15.15,15.15,15.34,15.05,,0.66%
2024/6/20,15.05,15.15,15.2,15.05,,-0.33%
2024/6/19,15.1,15.1,15.325,14.95,,0.33%
2024/6/18,15.05,15.03,15.1275,14.9,,0.33%
2024/6/17,15,15.04,15.05,15.04,,0.33%
2024/6/14,14.95,15.05,15.3,14.9,,-0.33%
2024/6/13,15,14.975,15.17,14.875,,0.67%
2024/6/12,14.9,14.975,15.15,14.9,,0.00%
2024/6/11,14.9,14.95,15.135,14.85,,0.13%
2024/6/10,14.88,14.885,15.15,14.75,,0.20%
2024/6/7,14.85,14.9,15.0425,14.815,,0.00%
2024/6/6,14.85,14.875,14.975,14.85,,0.34%
2024/6/5,14.8,14.9,14.9175,14.8,,-0.34%
2024/6/4,14.85,14.9,14.975,14.7,,0.68%
2024/6/3,14.75,14.75,14.985,14.65,,-0.34%
2024/5/31,14.8,14.74,14.9097,14.61,,0.75%
2024/5/30,14.69,14.74,14.85,14.65,,0.00%
2024/5/29,14.69,14.685,14.8,14.6,,0.27%
2024/5/28,14.65,14.65,14.83,14.5,,0.48%
2024/5/27,14.58,14.585,14.765,14.55,,0.21%
2024/5/24,14.55,14.55,14.71,14.5,,0.00%
2024/5/23,14.55,14.5,14.69,14.45,,0.34%
2024/5/22,14.5,14.46,14.655,14.4,,0.35%
2024/5/21,14.45,14.35,14.647,14.3,,0.70%
2024/5/20,14.35,14.265,14.54,14.225,,0.70%
2024/5/17,14.25,14.25,14.51,14.15,,0.35%
2024/5/16,14.2,14.23,14.4,14.15,,-0.21%
2024/5/15,14.23,14.2,14.4,14.015,,0.57%
2024/5/14,14.15,14.15,14.25,13.95,,0.35%
2024/5/13,14.1,14,14.15,13.85,,1.44%
2024/5/10,13.9,14,14.04,13.78,,-0.36%
2024/5/9,13.95,13.9,14.1,13.775,,0.72%
2024/5/8,13.85,13.85,14.02,13.67,,0.36%
2024/5/7,13.8,13.82,14.11,13.7,,0.22%
2024/5/6,13.77,13.75,13.825,13.65,,0.66%
2024/5/3,13.68,13.75,13.85,13.65,,-0.15%
2024/5/2,13.7,13.67,13.88,13.54,,0.37%
2024/5/1,13.65,13.67,13.7,13.67,,0.22%
2024/4/30,13.62,13.65,13.815,13.55,,0.15%
2024/4/29,13.6,13.55,13.7,13.475,,0.52%
2024/4/26,13.53,13.55,13.65,13.465,,0.30%
2024/4/25,13.49,13.52,13.695,13.4,,0.15%
2024/4/24,13.47,13.49,13.535,13.45,,0.15%
2024/4/23,13.45,13.45,13.55,13.45,,0.37%
2024/4/22,13.4,13.475,13.99,13.4,,0.00%
2024/4/19,13.4,13.45,13.495,13.35,,0.00%
2024/4/18,13.4,13.45,14.0026,13.35,,0.00%
2024/4/17,13.4,13.45,13.49,13.35,,0.00%
2024/4/16,13.4,13.45,13.485,13.35,,0.00%
2024/4/15,13.4,13.425,13.57,13.35,,0.00%
2024/4/12,13.4,13.45,13.4775,13.35,,0.00%
2024/4/11,13.4,13.45,13.45,13.45,,0.00%
2024/4/10,13.4,13.4,13.47,13.3,,0.37%
2024/4/9,13.35,13.4,13.53,13.35,,0.00%
2024/4/8,13.35,13.4,13.425,13.25,,0.38%
2024/4/5,13.3,13.35,13.475,13.275,,0.00%
2024/4/4,13.3,13.35,13.45,13.25,,0.00%
2024/4/3,13.3,13.35,13.5,13.2,,0.00%
2024/4/2,13.3,13.25,13.35,13.15,,0.76%
2024/4/1,13.2,13.2,13.2,13.2,,0.00%
2024/3/29,13.2,13.25,13.25,13.25,,0.00%
2024/3/28,13.2,13.2,13.325,13.05,,0.38%
2024/3/27,13.15,13.15,13.39,12.975,,0.38%
2024/3/26,13.1,13,13.16,12.975,,1.16%
2024/3/25,12.95,13.05,13.2,12.92,,-0.38%
2024/3/22,13,13.03,13.05,12.92,,0.15%
2024/3/21,12.98,13,13.0375,12.92,,0.23%
2024/3/20,12.95,13,13.0175,12.88,,0.00%
2024/3/19,12.95,12.93,13.0175,12.8,,0.54%
2024/3/18,12.88,12.9,13.0175,12.8,,0.23%
2024/3/15,12.85,12.93,12.93,12.9,,0.00%
2024/3/14,12.85,12.9,12.93,12.83,,0.00%
2024/3/13,12.85,12.9,12.915,12.85,,0.00%
2024/3/12,12.85,12.85,12.9,12.75,,0.39%
2024/3/11,12.8,12.76,12.91,12.6,,0.39%
2024/3/8,12.75,12.8,12.865,12.675,,0.00%
2024/3/7,12.75,12.75,12.8,12.65,,0.39%
2024/3/6,12.7,12.75,12.75,12.75,,0.00%
2024/3/5,12.7,12.75,12.81,12.685,,0.00%
2024/3/4,12.7,12.7,12.76,12.635,,0.40%
2024/3/1,12.65,12.65,12.725,12.525,,0.40%
2024/2/29,12.6,12.6,12.83,12.515,,0.40%
2024/2/28,12.55,12.57,12.625,12.54,,0.24%
2024/2/27,12.52,12.57,12.625,12.435,,0.00%
2024/2/26,12.52,12.5,12.595,12.49,,0.16%
2024/2/23,12.5,12.54,12.625,12.375,,0.00%
2024/2/22,12.5,12.54,12.56,12.375,,0.08%
2024/2/21,12.49,12.5,12.545,12.425,,0.08%
2024/2/20,12.48,12.495,12.525,12.425,,0.24%
2024/2/19,12.45,12.47,12.58,12.4125,,0.00%
2024/2/16,12.45,12.45,12.495,12.415,,0.40%
2024/2/15,12.4,12.45,12.5,12.3,,0.00%
2024/2/14,12.4,12.45,12.58,12.355,,0.00%
2024/2/13,12.4,12.45,12.46,12.355,,0.00%
2024/2/12,12.4,12.4175,12.46,12.32,,0.00%
2024/2/9,12.4,12.41,12.535,12.3,,0.32%
2024/2/8,12.36,12.41,12.44,12.275,,0.00%
2024/2/7,12.36,12.39,12.425,12.295,,0.16%
2024/2/6,12.34,12.37,12.49,12.275,,0.16%
2024/2/5,12.32,12.3475,12.4,12.275,,0.24%
2024/2/2,12.29,12.34,12.375,12.275,,0.00%
2024/2/1,12.29,12.34,12.44,12.225,,-0.08%
2024/1/31,12.3,12.34,12.375,12.275,,0.08%
2024/1/30,12.29,12.34,12.445,12.125,,-0.08%
2024/1/29,12.3,12.24,12.405,12.125,,0.08%
2024/1/26,12.29,12.185,12.4,12.075,,1.15%
2024/1/25,12.15,12.16,12.2,12.05,,0.41%
2024/1/24,12.1,12.1175,12.31,12,,0.50%
2024/1/23,12.04,12.1,12.2,12,,-0.08%
2024/1/22,12.05,12.05,12.15,11.975,,0.25%
2024/1/19,12.02,12.045,12.1,11.97,,0.25%
2024/1/18,11.99,12.04,12.0525,11.97,,0.00%
2024/1/17,11.99,12,12.075,11.905,,0.33%
2024/1/16,11.95,12,12.09,11.95,,0.00%
2024/1/15,11.95,11.96,12.065,11.95,,0.00%
2024/1/12,11.95,11.965,12.085,11.945,,0.42%
2024/1/11,11.9,11.96,12.065,11.915,,0.00%
2024/1/10,11.9,11.935,12.005,11.915,,-0.17%
2024/1/9,11.92,11.97,12.005,11.915,,-0.33%
2024/1/8,11.96,11.98,11.98,11.98,,0.00%
2024/1/5,11.96,11.95,12.005,11.9,,0.50%
2024/1/4,11.9,11.925,12.015,11.9,,-0.17%
2024/1/3,11.92,11.95,12.035,11.9,,0.17%
2024/1/2,11.9,11.95,12.02,11.83,,0.00%
2024/1/1,11.9,11.9,11.9,11.9,,0.00%
2023/12/29,11.9,11.965,12,11.85,,0.00%
2023/12/28,11.9,12.03,12.03,11.9,,-0.67%
2023/12/27,11.98,12.02,12.04,11.92,,0.17%
2023/12/26,11.96,12.01,12.01,12.01,,-0.08%
2023/12/25,11.97,11.97,11.97,11.97,,0.00%
2023/12/22,11.97,12.03,12.045,11.95,,-0.08%
2023/12/21,11.98,12.03,12.05,11.99,,0.00%
2023/12/20,11.98,12.03,12.05,11.99,,0.00%
2023/12/19,11.98,12.03,12.05,11.97,,0.00%
2023/12/18,11.98,12.03,12.05,11.965,,0.00%
2023/12/15,11.98,12.03,12.05,11.975,,0.00%
2023/12/14,11.98,12.03,12.05,12,,0.00%
2023/12/13,11.98,12.03,12.051,12,,0.00%
2023/12/12,11.98,12.03,12.05,11.975,,0.00%
2023/12/11,11.98,11.975,12.05,11.965,,0.25%
2023/12/8,11.95,12.03,12.15,11.965,,-0.25%
2023/12/7,11.98,12.03,12.09,11.965,,0.00%
2023/12/6,11.98,12.03,12.04,11.965,,0.00%
2023/12/5,11.98,12,12.04,11.965,,0.25%
2023/12/4,11.95,12,12.025,11.945,,-0.08%
2023/12/1,11.96,12,12.01,12,,0.08%
2023/11/30,11.95,12,12.01,11.95,,0.00%
2023/11/29,11.95,12,12.135,11.85,,0.00%
2023/11/28,11.95,12,12.005,11.9,,0.00%
2023/11/27,11.95,12,12.025,11.935,,0.00%
2023/11/24,11.95,11.975,12.035,11.94,,0.42%
2023/11/23,11.9,11.975,12,11.915,,0.00%
2023/11/22,11.9,11.975,12.05,11.875,,0.00%
2023/11/21,11.9,11.9495,12,11.9,,0.00%
2023/11/20,11.9,11.87,11.975,11.87,,0.00%
2023/11/17,11.9,11.9495,11.975,11.915,,0.00%
2023/11/16,11.9,11.9495,11.975,11.86,,0.00%
2023/11/15,11.9,11.9475,11.98,11.765,,0.02%
2023/11/14,11.8975,11.9475,11.98,11.835,,0.00%
2023/11/13,11.8975,11.9475,11.975,11.815,,0.15%
2023/11/10,11.88,11.925,11.975,11.86,,-0.17%
2023/11/9,11.9,11.945,11.95,11.765,,0.04%
2023/11/8,11.895,11.93,11.9725,11.835,,0.13%
2023/11/7,11.88,11.93,11.95,11.8,,0.00%
2023/11/6,11.88,11.88,11.945,11.78,,0.25%
2023/11/3,11.85,11.93,11.94,11.775,,-0.25%
2023/11/2,11.88,11.9225,11.94,11.8,,0.00%
2023/11/1,11.88,11.875,11.97,11.775,,0.00%
2023/10/31,11.88,11.93,11.93,11.775,,0.00%
2023/10/30,11.88,11.875,11.93,11.76,,0.00%
2023/10/27,11.88,11.91,11.93,11.75,,0.17%
2023/10/26,11.86,11.89,11.9275,11.755,,0.17%
2023/10/25,11.84,11.865,11.95,11.75,,0.17%
2023/10/24,11.82,11.835,11.885,11.7425,,0.34%
2023/10/23,11.78,11.825,11.875,11.705,,-0.17%
2023/10/20,11.8,11.75,11.94,11.65,,0.00%
2023/10/19,11.8,11.83,11.875,11.675,,0.17%
2023/10/18,11.78,11.8,11.875,11.7,,0.26%
2023/10/17,11.75,11.8,11.85,11.675,,0.00%
2023/10/16,11.75,11.7,11.85,11.675,,0.43%
2023/10/13,11.7,11.795,11.85,11.615,,-0.51%
2023/10/12,11.76,11.8,11.875,11.615,,0.09%
2023/10/11,11.75,11.7775,11.875,11.575,,0.00%
2023/10/10,11.75,11.775,11.825,11.575,,0.00%
2023/10/9,11.75,11.575,11.8,11.575,,0.77%
2023/10/6,11.66,11.665,11.8,11.575,,0.52%
2023/10/5,11.6,11.625,11.76,11.51,,0.17%
2023/10/4,11.58,11.625,11.775,11.425,,0.00%
2023/10/3,11.58,11.595,11.7,11.425,,0.00%
2023/10/2,11.58,11.505,11.625,11.425,,0.26%
2023/9/29,11.55,11.585,11.625,11.425,,0.00%
2023/9/28,11.55,11.55,11.6175,11.425,,0.43%
2023/9/27,11.5,11.55,11.61,11.41,,0.00%
2023/9/26,11.5,11.51,11.8,11.395,,0.44%
2023/9/25,11.45,11.425,11.575,11.385,,0.17%
2023/9/22,11.43,11.505,11.565,11.375,,-0.61%
2023/9/21,11.5,11.475,11.525,11.475,,0.88%
2023/9/20,11.4,11.5,11.6,11.4,,-0.52%
2023/9/19,11.46,11.49,11.545,11.375,,0.09%
2023/9/18,11.45,11.46,11.58,11.36,,-0.26%
2023/9/15,11.48,11.475,11.54,11.385,,0.44%
2023/9/14,11.43,11.475,11.735,11.36,,0.09%
2023/9/13,11.42,11.425,11.525,11.355,,0.62%
2023/9/12,11.35,11.425,11.52,11.375,,0.00%
2023/9/11,11.35,11.485,11.7425,11.345,,-0.44%
2023/9/8,11.4,11.45,11.5175,11.345,,0.44%
2023/9/7,11.35,11.355,11.5,11.325,,-0.04%
2023/9/6,11.355,11.355,11.48,11.325,,0.00%
2023/9/5,11.355,11.415,11.7375,11.325,,-0.04%
2023/9/4,11.36,11.43,11.4725,11.275,,0.00%
2023/9/1,11.36,11.35,11.5,11.325,,0.09%
2023/8/31,11.35,11.4475,11.6,11.3,,0.00%
2023/8/30,11.35,11.35,11.5,11.3,,0.00%
2023/8/29,11.35,11.4,11.49,11.275,,0.00%
2023/8/28,11.35,11.3225,11.485,11.275,,0.00%
2023/8/25,11.35,11.335,11.415,11.225,,0.13%
2023/8/24,11.335,11.3,11.41,11.175,,0.31%
2023/8/23,11.3,11.2,11.525,11.125,,0.89%
2023/8/22,11.2,11.2,11.525,11.1,,0.09%
2023/8/21,11.19,11.25,11.375,11.15,,-0.53%
2023/8/18,11.25,11.19,11.525,11.05,,0.54%
2023/8/17,11.19,11.3,11.525,11.05,,0.04%
2023/8/16,11.185,11.175,11.505,11.05,,0.09%
2023/8/15,11.175,11.175,11.505,11.05,,0.00%
2023/8/14,11.175,11.3,11.49,11.1,,0.00%
2023/8/11,11.175,11.175,11.49,11.05,,0.00%
2023/8/10,11.175,11.175,11.475,11.05,,0.00%
2023/8/9,11.175,11.175,11.475,11.05,,0.00%
2023/8/8,11.175,11.175,11.45,11.05,,0.00%
2023/8/7,11.175,11.3,11.475,11.05,,2.52%
2023/8/4,10.9,10.9,10.9,10.9,,-3.11%
2023/8/3,11.25,11.24,11.42,11.075,,0.09%
2023/8/2,11.24,11.27,11.475,11.05,,-0.40%
2023/8/1,11.285,11.32,11.6,11.15,,-0.31%
2023/7/31,11.32,11.39,11.575,11.25,,-0.70%
2023/7/28,11.4,11.3,11.515,11.03,,0.66%
2023/7/27,11.325,11.3,11.73,11.07,,0.04%
2023/7/26,11.32,11.3,11.655,11.005,,-0.04%
2023/7/25,11.325,11.3,11.635,11.225,,-1.52%
2023/7/24,11.5,11.3,11.675,11.225,,1.32%
2023/7/21,11.35,11.3,11.685,11.225,,0.22%
2023/7/20,11.325,11.3,11.71,11.2,,-0.31%
2023/7/19,11.36,11.3,11.625,10.955,,-1.65%
2023/7/18,11.55,11.3,11.65,10.935,,1.54%
2023/7/17,11.375,11.3,11.45,10.955,,0.00%
2023/7/14,11.375,11.375,11.45,10.98,,0.00%
2023/7/13,11.375,11.375,11.425,10.985,,0.00%
2023/7/12,11.375,11.375,11.45,10.955,,0.00%
2023/7/11,11.375,11.375,11.44,10.9825,,0.00%
2023/7/10,11.375,11.3,11.475,11.2,,0.00%
2023/7/7,11.375,11.3,11.6,11.15,,0.00%
2023/7/6,11.375,11.4,11.525,11,,-0.22%
2023/7/5,11.4,11.375,11.475,10.96,,0.22%
2023/7/4,11.375,11.375,11.475,11.175,,0.22%
2023/7/3,11.35,11.3,11.475,11,,0.22%
2023/6/30,11.325,11.5,11.515,11.025,,-1.52%
2023/6/29,11.5,11.5,11.6,10.9775,,0.00%
2023/6/28,11.5,11.5,11.525,11.3,,0.00%
2023/6/27,11.5,11.5,11.535,11.15,,0.00%
2023/6/26,11.5,11.3,11.525,10.95,,1.32%
2023/6/23,11.35,11.35,11.55,11.3,,0.00%
2023/6/22,11.35,11.35,11.55,10.95,,0.00%
2023/6/21,11.35,11.35,11.45,10.93,,0.00%
2023/6/20,11.35,11.35,11.515,10.925,,0.00%
2023/6/19,11.35,11.3,11.45,10.95,,0.00%
2023/6/16,11.35,11.35,11.4125,10.86,,0.00%
2023/6/15,11.35,11.35,11.5,10.885,,0.00%
2023/6/14,11.35,11.35,11.45,11.1,,0.00%
2023/6/13,11.35,11.35,11.5,10.885,,0.00%
2023/6/12,11.35,11.3,11.45,10.89,,0.44%
2023/6/9,11.3,10.95,11.45,10.95,,0.00%
2023/6/8,11.3,11.25,11.35,10.875,,-0.44%
2023/6/7,11.35,11.35,11.375,10.875,,0.00%
2023/6/6,11.35,11.25,11.35,10.85,,0.67%
2023/6/5,11.275,11.275,11.375,10.85,,1.35%
2023/6/2,11.125,11.15,11.375,10.85,,-0.45%
2023/6/1,11.175,11.25,11.4,10.875,,-0.67%
2023/5/31,11.25,11.3,11.45,10.875,,-1.10%
2023/5/30,11.375,11.25,11.45,11,,4.36%
2023/5/29,10.9,11.75,11.475,10.875,,-6.44%
2023/5/26,11.65,11.25,11.65,10.8,,4.25%
2023/5/25,11.175,10.975,11.4,10.775,,3.00%
2023/5/24,10.85,10.9,11.225,10.65,,-1.36%
2023/5/23,11,10.85,11.05,10.55,,1.38%
2023/5/22,10.85,10.725,11.275,10.475,,1.17%
2023/5/19,10.725,10.75,11.05,10.425,,-0.23%
2023/5/18,10.75,10.75,11.05,10.4,,-0.92%
2023/5/17,10.85,11.2,11.45,10.725,,-3.12%
2023/5/16,11.2,11.05,11.425,10.835,,0.45%
2023/5/15,11.15,11.75,11.775,10.835,,-4.50%
2023/5/12,11.675,11.675,11.8,11.515,,0.00%
2023/5/11,11.675,11.7,11.825,11.55,,-0.85%
2023/5/10,11.775,11.7,11.825,11.575,,0.00%
2023/5/9,11.775,11.775,12.25,11.625,,0.00%
2023/5/8,11.775,11.75,11.825,11.6,,-0.21%
2023/5/5,11.8,11.8,11.825,11.625,,0.21%
2023/5/4,11.775,11.8,11.85,11.65,,-0.21%
2023/5/3,11.8,11.8,11.85,11.65,,0.21%
2023/5/2,11.775,11.75,12.25,11.625,,-0.21%
2023/5/1,11.8,11.75,11.8,11.75,,0.00%
2023/4/28,11.8,11.8,12,11.5,,0.00%
2023/4/27,11.8,11.85,12,11.6,,-0.42%
2023/4/26,11.85,11.75,12.325,11.7,,0.85%
2023/4/25,11.75,11.75,12.025,11.575,,-0.42%
2023/4/24,11.8,11.75,11.85,11.65,,-0.42%
2023/4/21,11.85,11.85,11.95,11.275,,0.85%
2023/4/20,11.75,11.95,12.025,11.625,,-1.67%
2023/4/19,11.95,11.9,12.45,11.625,,0.42%
2023/4/18,11.9,11.75,12.075,11.7,,0.85%
2023/4/17,11.8,11.75,12.025,11.35,,1.07%
2023/4/14,11.675,11.2,11.85,11,,3.32%
2023/4/13,11.3,11.2,11.55,10.925,,0.89%
2023/4/12,11.2,10.9,11.2,10.7,,2.75%
2023/4/11,10.9,10.7,11,10.6,,0.93%
2023/4/10,10.8,10.75,10.8,10.725,,0.47%
2023/4/7,10.75,10.75,10.75,10.75,,-1.38%
2023/4/6,10.9,10.85,10.95,10.625,,0.93%
2023/4/5,10.8,10.85,11.15,10.575,,0.47%
2023/4/4,10.75,10.85,11.2,10.7,,-1.38%
2023/4/3,10.9,11.75,11.775,10.8,,-5.63%
2023/3/31,11.55,11.7,11.85,11.55,,-1.28%
2023/3/30,11.7,11.875,12.075,11.65,,-1.47%
2023/3/29,11.875,11.95,12.15,11.5,,-0.63%
2023/3/28,11.95,12.05,12.1,11.95,,-0.83%
2023/3/27,12.05,11.85,12.5,11.65,,-1.23%
2023/3/24,12.2,12.3,12.45,12.075,,-0.81%
2023/3/23,12.3,11.95,12.4,12.2,,-0.40%
2023/3/22,12.35,12.3,12.35,12.0505,,0.41%
2023/3/21,12.3,12.35,12.45,12.25,,-0.40%
2023/3/20,12.35,12.4,12.5,12.3,,-0.80%
2023/3/17,12.45,12.45,12.5,12.45,,0.00%
2023/3/16,12.45,12.45,12.5,12.3,,0.00%
2023/3/15,12.45,12.15,12.5,12.15,,2.47%
2023/3/14,12.15,12.3,12.35,12,,-1.22%
2023/3/13,12.3,12.275,12.5,12.15,,-0.40%
2023/3/10,12.35,12.3,12.45,12.11,,0.82%
2023/3/9,12.25,12.25,12.35,12.175,,0.00%
2023/3/8,12.25,12.45,12.475,12.025,,-1.61%
2023/3/7,12.45,12.55,12.65,12.275,,-0.80%
2023/3/6,12.55,12.55,12.55,12.55,,0.00%
2023/3/3,12.55,12.75,12.925,12.55,,-2.33%
2023/3/2,12.85,12.85,12.925,12.575,,0.00%
2023/3/1,12.85,12.85,12.9,12.625,,0.00%
2023/2/28,12.85,12.85,12.9,12.6,,0.00%
2023/2/27,12.85,12.8,12.9,12.795,,-0.19%
2023/2/24,12.875,12.875,12.9,12.75,,-0.19%
2023/2/23,12.9,12.9,12.9,12.775,,0.00%
2023/2/22,12.9,12.85,12.95,12.75,,0.39%
2023/2/21,12.85,12.75,12.9,12.25,,0.78%
2023/2/20,12.75,12.75,12.75,12.375,,3.03%
2023/2/17,12.375,12.375,12.8,12.3,,0.00%
2023/2/16,12.375,12.375,12.5,12.225,,0.00%
2023/2/15,12.375,12.35,12.395,12.225,,0.20%
2023/2/14,12.35,12.25,12.375,12.2,,0.82%
2023/2/13,12.25,12.225,12.3,12.075,,0.41%
2023/2/10,12.2,12.2,12.275,12.125,,0.00%
2023/2/9,12.2,12.175,12.25,11.9,,0.21%
2023/2/8,12.175,12.175,12.2,12.15,,-0.20%
2023/2/7,12.2,12.25,12.25,12.15,,-0.41%
2023/2/6,12.25,12.25,12.25,12.175,,0.00%
2023/2/3,12.25,12.25,12.25,12.175,,0.00%
2023/2/2,12.25,12.35,12.35,12.2,,-0.81%
2023/2/1,12.35,12.3,12.5,12.2,,-1.20%
2023/1/31,12.5,12.35,12.5,12.25,,1.21%
2023/1/30,12.35,11.75,12.45,11.75,,-0.40%
2023/1/27,12.4,11.75,12.45,11.75,,0.00%
2023/1/26,12.4,12.4,12.45,12.325,,0.00%
2023/1/25,12.4,12.4,12.4,12.225,8.71K,0.00%
2023/1/24,12.4,12.4,12.4,11.975,14.88K,0.00%
2023/1/23,12.4,11.75,12.4,11.75,13.09K,3.33%
2023/1/20,12,12,12.3,11.75,9.47K,-3.23%
2023/1/19,12.4,12,12.4,11.75,5.82K,3.33%
2023/1/18,12,12,12.3,11.75,1.05K,0.00%
